Game ID,Puzzle Date,Group Name,Group Level,Word
syn-74,2022-01-19,THINGS THAT TWIST OR SPIRAL,1,HELIX
syn-74,2022-01-19,THINGS THAT TWIST OR SPIRAL,1,TORNADO
syn-74,2022-01-19,THINGS THAT TWIST OR SPIRAL,1,CORKSCREW
syn-74,2022-01-19,THINGS THAT TWIST OR SPIRAL,1,WHIRLPOOL
syn-74,2022-01-19,WORDS HIDING A DANCE,2,JITTERBUGGED
syn-74,2022-01-19,WORDS HIDING A DANCE,2,FOXTROTTING
syn-74,2022-01-19,WORDS HIDING A DANCE,2,WALTZER
syn-74,2022-01-19,WORDS HIDING A DANCE,2,TANGIBLE
syn-74,2022-01-19,FAMOUS JOSEPHS (LAST NAMES),3,STALIN
syn-74,2022-01-19,FAMOUS JOSEPHS (LAST NAMES),3,GORDON
syn-74,2022-01-19,FAMOUS JOSEPHS (LAST NAMES),3,CAMPBELL
syn-74,2022-01-19,FAMOUS JOSEPHS (LAST NAMES),3,FIENNES
syn-75,2022-01-20,SPICY PEPPERS,0,HABANERO
syn-75,2022-01-20,SPICY PEPPERS,0,JALAPEÑO
syn-75,2022-01-20,SPICY PEPPERS,0,CAYENNE
syn-75,2022-01-20,SPICY PEPPERS,0,SERRANO
syn-75,2022-01-20,SHADES OF PURPLE,1,MAUVE
syn-75,2022-01-20,SHADES OF PURPLE,1,PLUM
syn-75,2022-01-20,SHADES OF PURPLE,1,VIOLET
syn-75,2022-01-20,SHADES OF PURPLE,1,INDIGO
syn-75,2022-01-20,FAMOUS PATRICKS,2,STEWART
syn-75,2022-01-20,FAMOUS PATRICKS,2,HARRIS
syn-75,2022-01-20,FAMOUS PATRICKS,2,DEMPSEY
syn-75,2022-01-20,FAMOUS PATRICKS,2,SWAYZE
syn-75,2022-01-20,DESERT ___,3,ROSE
syn-75,2022-01-20,DESERT ___,3,STORM
syn-75,2022-01-20,DESERT ___,3,ISLAND
syn-75,2022-01-20,DESERT ___,3,BOOT
syn-77,2022-01-22,NOBEL PEACE PRIZE WINNERS,0,MALALA
syn-77,2022-01-22,NOBEL PEACE PRIZE WINNERS,0,MANDELA
syn-77,2022-01-22,NOBEL PEACE PRIZE WINNERS,0,OBAMA
syn-77,2022-01-22,NOBEL PEACE PRIZE WINNERS,0,SUU KYI
syn-77,2022-01-22,LOSE + LETTER,1,LOSER
syn-77,2022-01-22,LOSE + LETTER,1,LOSSY
syn-77,2022-01-22,LOSE + LETTER,1,CLOSES
syn-77,2022-01-22,LOSE + LETTER,1,CLOSELY
syn-77,2022-01-22,CONTAINS A CURRENCY,2,DRACHMA
syn-77,2022-01-22,CONTAINS A CURRENCY,2,TUGBOAT
syn-77,2022-01-22,CONTAINS A CURRENCY,2,RUPTURE
syn-77,2022-01-22,CONTAINS A CURRENCY,2,YENNING
syn-77,2022-01-22,ENDING WITH CARDS IN PLAYING DECKS,3,DIAMONDBACKED
syn-77,2022-01-22,ENDING WITH CARDS IN PLAYING DECKS,3,HEARTFELT
syn-77,2022-01-22,ENDING WITH CARDS IN PLAYING DECKS,3,CLUBFOOT
syn-77,2022-01-22,ENDING WITH CARDS IN PLAYING DECKS,3,SPADEWORK
syn-78,2022-01-23,SHAKESPEAREAN TRAGEDIES,0,HAMLET
syn-78,2022-01-23,SHAKESPEAREAN TRAGEDIES,0,MACBETH
syn-78,2022-01-23,SHAKESPEAREAN TRAGEDIES,0,OTHELLO
syn-78,2022-01-23,SHAKESPEAREAN TRAGEDIES,0,KING LEAR
syn-78,2022-01-23,ELEMENTS OF A CRIME SCENE,1,EVIDENCE
syn-78,2022-01-23,ELEMENTS OF A CRIME SCENE,1,MOTIVE
syn-78,2022-01-23,ELEMENTS OF A CRIME SCENE,1,WITNESS
syn-78,2022-01-23,ELEMENTS OF A CRIME SCENE,1,ALIBI
syn-78,2022-01-23,STARTS WITH TOOLS,2,HAMMER
syn-78,2022-01-23,STARTS WITH TOOLS,2,SAWBONES
syn-78,2022-01-23,STARTS WITH TOOLS,2,PICKPOCKET
syn-78,2022-01-23,STARTS WITH TOOLS,2,SCREWBALL
syn-78,2022-01-23,HOMOPHONES OF FAMOUS PAINTERS,3,MONET
syn-78,2022-01-23,HOMOPHONES OF FAMOUS PAINTERS,3,SEURAT
syn-78,2022-01-23,HOMOPHONES OF FAMOUS PAINTERS,3,DALI
syn-78,2022-01-23,HOMOPHONES OF FAMOUS PAINTERS,3,KLEE
syn-79,2022-01-24,THINGS THAT MELT,0,ICE
syn-79,2022-01-24,THINGS THAT MELT,0,CHOCOLATE
syn-79,2022-01-24,THINGS THAT MELT,0,BUTTER
syn-79,2022-01-24,THINGS THAT MELT,0,SNOW
syn-79,2022-01-24,FAMOUS DAVIDS,1,BOWIE
syn-79,2022-01-24,FAMOUS DAVIDS,1,LETTERMAN
syn-79,2022-01-24,FAMOUS DAVIDS,1,BECKHAM
syn-79,2022-01-24,FAMOUS DAVIDS,1,COPPERFIELD
syn-79,2022-01-24,HIDING A FISH,2,SWORDFISH
syn-79,2022-01-24,HIDING A FISH,2,STARFISH
syn-79,2022-01-24,HIDING A FISH,2,SHELLFISH
syn-79,2022-01-24,HIDING A FISH,2,CRAWFISH
syn-79,2022-01-24,PRECEDES 'WOOD',3,PLYWOOD
syn-79,2022-01-24,PRECEDES 'WOOD',3,DOGWOOD
syn-79,2022-01-24,PRECEDES 'WOOD',3,REDWOOD
syn-79,2022-01-24,PRECEDES 'WOOD',3,DEADWOOD
syn-80,2022-01-25,JANE AUSTEN HEROINES,0,EMMA
syn-80,2022-01-25,JANE AUSTEN HEROINES,0,ANNE
syn-80,2022-01-25,JANE AUSTEN HEROINES,0,ELIZABETH
syn-80,2022-01-25,JANE AUSTEN HEROINES,0,CATHERINE
syn-80,2022-01-25,RHYME WITH 'BOING',1,SPRING
syn-80,2022-01-25,RHYME WITH 'BOING',1,WING
syn-80,2022-01-25,RHYME WITH 'BOING',1,THING
syn-80,2022-01-25,RHYME WITH 'BOING',1,STING
syn-80,2022-01-25,PRESIDENTS + FIRST NAME 'JAMES',2,MADISON
syn-80,2022-01-25,PRESIDENTS + FIRST NAME 'JAMES',2,MONROE
syn-80,2022-01-25,PRESIDENTS + FIRST NAME 'JAMES',2,POLK
syn-80,2022-01-25,PRESIDENTS + FIRST NAME 'JAMES',2,GARFIELD
syn-80,2022-01-25,HIDE A TOOL INSIDE,3,SAWYER
syn-80,2022-01-25,HIDE A TOOL INSIDE,3,HAMMER
syn-80,2022-01-25,HIDE A TOOL INSIDE,3,WRENCH
syn-80,2022-01-25,HIDE A TOOL INSIDE,3,PLIERS
syn-81,2022-01-26,THINGS THAT HOOT,0,OWL
syn-81,2022-01-26,THINGS THAT HOOT,0,HORN
syn-81,2022-01-26,THINGS THAT HOOT,0,SIREN
syn-81,2022-01-26,THINGS THAT HOOT,0,WHISTLE
syn-81,2022-01-26,FAMOUS STEPHENS,1,KING
syn-81,2022-01-26,FAMOUS STEPHENS,1,COLBERT
syn-81,2022-01-26,FAMOUS STEPHENS,1,CURRY
syn-81,2022-01-26,FAMOUS STEPHENS,1,HAWKING
syn-81,2022-01-26,HIDE A MUSICAL INSTRUMENT,2,DRUM
syn-81,2022-01-26,HIDE A MUSICAL INSTRUMENT,2,TROUBADOUR
syn-81,2022-01-26,HIDE A MUSICAL INSTRUMENT,2,FLUTTERING
syn-81,2022-01-26,HIDE A MUSICAL INSTRUMENT,2,VIOLIN
syn-81,2022-01-26,PRECEDES 'S PARADOX',3,ZENO
syn-81,2022-01-26,PRECEDES 'S PARADOX',3,RUSSELL
syn-81,2022-01-26,PRECEDES 'S PARADOX',3,ARROW
syn-81,2022-01-26,PRECEDES 'S PARADOX',3,GALILEO
